Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2011-10-13,4436270000.0,895898200.0,108300000.0,57089300.0,148.0,11263300.0,0.0,0.0
2011-10-14,4116690000.0,673341300.0,108300000.0,72966500.0,51.0,8411000.0,0.0,0.0
2011-10-17,4300700000.0,720599700.0,95900000.0,63743000.0,41.0,9664000.0,0.0,0.0
2011-10-18,4840170000.0,754537000.0,81600000.0,85366100.0,85.0,12495600.0,0.0,0.0
2011-10-19,4846390000.0,723007500.0,91200000.0,52363200.0,22.0,6629300.0,0.0,0.0
2011-10-20,4870290000.0,796890500.0,109200000.0,83654600.0,92.0,7832100.0,0.0,0.0
2011-10-21,4980770000.0,730196100.0,97000000.0,69672700.0,32.0,9906300.0,0.0,0.0
2011-10-24,4309380000.0,677461300.0,97300000.0,87934300.0,313.0,6344500.0,0.0,0.0
2011-10-25,4473970000.0,777723200.0,106700000.0,76772100.0,355.0,11791200.0,0.0,0.0
2011-10-26,4873530000.0,705184200.0,108800000.0,62940200.0,135.0,12747000.0,0.0,0.0
2011-10-27,6367610000.0,1454155000.0,139900000.0,156301800.0,494.0,19471400.0,0.0,0.0
2011-10-28,4536690000.0,997001700.0,165100000.0,59840500.0,158.0,10127900.0,0.0,0.0
2011-10-31,4310210000.0,1079784300.0,133800000.0,69667800.0,62.0,15242100.0,0.0,0.0
2011-11-01,5645540000.0,1331043600.0,103800000.0,91614700.0,246.0,24400600.0,0.0,0.0
2011-11-02,4110530000.0,1363052800.0,129200000.0,64629600.0,294.0,13181100.0,0.0,0.0
2011-11-03,4849140000.0,1217183500.0,,58912200.0,290.0,8386700.0,0.0,0.0
2011-11-04,3830650000.0,873169300.0,125000000.0,50083800.0,47.0,7583700.0,0.0,0.0
2011-11-07,3429740000.0,730611300.0,100000000.0,44450000.0,35.0,9279700.0,0.0,0.0
2011-11-08,3908490000.0,885001700.0,136400000.0,70276800.0,14.0,7539400.0,0.0,0.0
2011-11-09,4659740000.0,1074260600.0,137400000.0,111322800.0,6.0,13004500.0,0.0,0.0
2011-11-10,4002760000.0,799967700.0,149900000.0,48436000.0,16.0,11644600.0,0.0,0.0
2011-11-11,3370180000.0,715717500.0,124900000.0,48885300.0,28.0,2483900.0,0.0,0.0
2011-11-14,3219680000.0,687675200.0,104300000.0,47272600.0,24.0,9252600.0,0.0,0.0
2011-11-15,3599300000.0,841524400.0,80200000.0,45852500.0,18.0,7587500.0,0.0,0.0
2011-11-16,4085010000.0,941320000.0,95500000.0,64823000.0,65.0,7470000.0,0.0,0.0
2011-11-17,4596450000.0,1059574700.0,112900000.0,102951000.0,54.0,9907900.0,0.0,0.0
2011-11-18,3827610000.0,826014000.0,108600000.0,51240500.0,14.0,6792600.0,0.0,0.0
2011-11-21,4050070000.0,952410000.0,89900000.0,59896200.0,9.0,7345600.0,0.0,0.0
2011-11-22,3911710000.0,914555700.0,112200000.0,46355600.0,13.0,7866300.0,0.0,0.0
2011-11-23,3798940000.0,1009698000.0,,65700800.0,34.0,10129300.0,0.0,0.0
2011-11-24,,856420500.0,109800000.0,,,,0.0,0.0
2011-11-25,1664200000.0,733865300.0,111400000.0,30076300.0,28.0,4311900.0,0.0,0.0
2011-11-28,3920750000.0,897909200.0,102300000.0,79397700.0,175525.0,7661900.0,0.0,0.0
2011-11-29,3992650000.0,794447300.0,115900000.0,52655900.0,64786.0,8952800.0,0.0,0.0
2011-11-30,5801910000.0,1647245500.0,126500000.0,92375400.0,15463.0,11806800.0,0.0,0.0
2011-12-01,3818680000.0,939174800.0,147900000.0,46229200.0,1350.0,9647200.0,0.0,0.0
2011-12-02,4144310000.0,984099700.0,101000000.0,47176100.0,1067.0,7764900.0,0.0,0.0
2011-12-05,4148060000.0,900658000.0,91300000.0,59551400.0,756.0,7862800.0,0.0,0.0
2011-12-06,3734230000.0,857312600.0,107800000.0,43432800.0,648.0,8506300.0,0.0,0.0
2011-12-07,4160540000.0,932154800.0,132600000.0,73276600.0,300.0,6588300.0,0.0,0.0
2011-12-08,4298370000.0,907438000.0,127900000.0,86315100.0,942.0,8800500.0,0.0,0.0
2011-12-09,3830610000.0,841432700.0,199700000.0,51866700.0,568.0,9855100.0,0.0,0.0
2011-12-12,3600570000.0,801332300.0,101000000.0,82239000.0,894.0,5734600.0,0.0,0.0
2011-12-13,4121570000.0,757732000.0,113300000.0,59290300.0,274.0,8901800.0,0.0,0.0
2011-12-14,4298290000.0,860719700.0,98300000.0,66643900.0,890.0,11247700.0,0.0,0.0
2011-12-15,3810340000.0,803271700.0,103100000.0,82103600.0,589.0,5438700.0,0.0,0.0
2011-12-16,5345800000.0,1273215100.0,105000000.0,64381200.0,57.0,9321900.0,0.0,0.0
2011-12-19,3659820000.0,632321300.0,95000000.0,56108700.0,92.0,7845100.0,0.0,0.0
2011-12-20,4055590000.0,779731400.0,80000000.0,71387400.0,215.0,13945400.0,0.0,0.0
2011-12-21,2959020000.0,803794200.0,90800000.0,47572400.0,38.0,11600100.0,0.0,0.0
2011-12-22,3492250000.0,610838400.0,83900000.0,58644600.0,599.0,5247400.0,0.0,0.0
2011-12-23,2233830000.0,204750100.0,,21521600.0,62.0,5409700.0,0.0,0.0
2011-12-26,,,61400000.0,,,,0.0,0.0
2011-12-27,2130590000.0,,51300000.0,26198500.0,52.0,4270300.0,0.0,0.0
2011-12-28,2349980000.0,449839700.0,70900000.0,39326100.0,763.0,8302300.0,0.0,0.0
2011-12-29,2278130000.0,325749000.0,66300000.0,32240500.0,866.0,4305000.0,0.0,0.0
2011-12-30,2271850000.0,188110800.0,57600000.0,33432400.0,289.0,5948800.0,0.0,0.0
2012-01-02,,,,,,,0.0,0.0
2012-01-03,3943710000.0,778529200.0,,72557500.0,229.0,9076900.0,0.0,0.0
2012-01-04,3592580000.0,696937800.0,106000000.0,46225600.0,172.0,8417100.0,0.0,0.0
2012-01-05,4315950000.0,794279400.0,77700000.0,54383000.0,362.0,6465800.0,0.0,0.0
2012-01-06,3656830000.0,705018100.0,101300000.0,50333100.0,20.0,7348500.0,0.0,0.0
2012-01-09,3371600000.0,785646100.0,,45814800.0,8.0,5582400.0,0.0,0.0
2012-01-10,4221960000.0,865034500.0,112300000.0,59620000.0,47.0,8932500.0,0.0,0.0
2012-01-11,3968120000.0,893410000.0,106200000.0,47747100.0,65.0,8634500.0,0.0,0.0
2012-01-12,4019890000.0,1382096100.0,84800000.0,43328400.0,84.0,7205400.0,0.0,0.0
2012-01-13,3692370000.0,1318584400.0,109800000.0,57195200.0,368.0,9819000.0,0.0,0.0
2012-01-16,,672822900.0,76500000.0,,,,0.0,0.0
2012-01-17,4010490000.0,1232187300.0,85500000.0,70477600.0,16.0,5449900.0,0.0,0.0
2012-01-18,4096160000.0,792321000.0,136200000.0,72674100.0,11.0,5804000.0,0.0,0.0
2012-01-19,4465890000.0,1404271200.0,125100000.0,68477400.0,58.0,8625700.0,0.0,0.0
2012-01-20,3912620000.0,1315166200.0,177500000.0,43400800.0,8.0,6548200.0,0.0,0.0
2012-01-23,3770910000.0,852459600.0,119900000.0,62223900.0,10.0,7274800.0,0.0,0.0
2012-01-24,3693560000.0,916105000.0,111000000.0,39864800.0,5.0,5776500.0,0.0,0.0
2012-01-25,4410910000.0,884691100.0,132500000.0,64939200.0,239.0,12867600.0,0.0,0.0
2012-01-26,4522070000.0,874328700.0,122200000.0,68097200.0,16.0,7638500.0,0.0,0.0
2012-01-27,4007380000.0,790045200.0,133100000.0,51983800.0,175023.0,5165300.0,0.0,0.0
2012-01-30,3659010000.0,778100000.0,98100000.0,43104400.0,53427.0,8388400.0,0.0,0.0
2012-01-31,4235550000.0,1018319100.0,138100000.0,69525300.0,7540.0,7998300.0,0.0,0.0
2012-02-01,4504360000.0,985247100.0,127200000.0,82799300.0,2027.0,7925200.0,0.0,0.0
2012-02-02,4120920000.0,967388600.0,157800000.0,71522900.0,2062.0,5596900.0,0.0,0.0
2012-02-03,4608550000.0,1156774200.0,157500000.0,72000800.0,543.0,12467400.0,0.0,0.0
2012-02-06,3379700000.0,828464600.0,143200000.0,40208500.0,726.0,6180600.0,0.0,0.0
2012-02-07,3742460000.0,785340700.0,129200000.0,47240100.0,272.0,8794800.0,0.0,0.0
2012-02-08,4096730000.0,809267800.0,157400000.0,53168200.0,955.0,7613400.0,0.0,0.0
2012-02-09,4209890000.0,973462200.0,178300000.0,44004500.0,119.0,11477700.0,0.0,0.0
2012-02-10,3877580000.0,948790300.0,154000000.0,62254000.0,248.0,7193100.0,0.0,0.0
2012-02-13,3618040000.0,641643100.0,126800000.0,47447900.0,104.0,6422900.0,0.0,0.0
2012-02-14,3889520000.0,832567200.0,141700000.0,42652500.0,94.0,8271200.0,0.0,0.0
2012-02-15,4080340000.0,801550200.0,208100000.0,51791500.0,110.0,6846100.0,0.0,0.0
2012-02-16,4108880000.0,751180400.0,180000000.0,52445100.0,38.0,9036200.0,0.0,0.0
2012-02-17,3717640000.0,1101911000.0,188700000.0,50694200.0,80.0,6338000.0,0.0,0.0
2012-02-20,,723669700.0,169300000.0,,,,0.0,0.0
2012-02-21,3795200000.0,846269200.0,169900000.0,46318500.0,115.0,8338300.0,0.0,0.0
2012-02-22,3633710000.0,872089000.0,165000000.0,40179600.0,161.0,7736800.0,0.0,0.0
2012-02-23,3786450000.0,1071356900.0,180000000.0,36443800.0,298.0,5163900.0,0.0,0.0
2012-02-24,3505360000.0,1010948400.0,180000000.0,37876800.0,129.0,5676900.0,0.0,0.0
2012-02-27,3648890000.0,966771100.0,177100000.0,42999300.0,841.0,8180700.0,0.0,0.0
2012-02-28,3579120000.0,804670300.0,185500000.0,40977700.0,306.0,6615700.0,0.0,0.0
2012-02-29,4482370000.0,1201161000.0,179200000.0,72109200.0,359.0,14235000.0,0.0,0.0
2012-03-01,3919240000.0,900749900.0,175100000.0,51045600.0,214.0,12265600.0,0.0,0.0
2012-03-02,3283490000.0,736456500.0,158500000.0,32352400.0,135.0,6669600.0,0.0,0.0
2012-03-05,3429480000.0,873447200.0,132600000.0,50657400.0,421.0,6921900.0,0.0,0.0
2012-03-06,4191060000.0,989886600.0,171900000.0,103961400.0,176.0,6299700.0,0.0,0.0
2012-03-07,3580380000.0,859928000.0,155800000.0,45233800.0,39.0,5567500.0,0.0,0.0
2012-03-08,3543060000.0,828107700.0,144100000.0,40673600.0,301.0,7982100.0,0.0,0.0
2012-03-09,3639470000.0,854778900.0,265400000.0,36487700.0,73.0,6975600.0,0.0,0.0
2012-03-12,3081870000.0,800492000.0,153500000.0,31488700.0,98.0,5280000.0,0.0,0.0
2012-03-13,4386470000.0,761933800.0,206000000.0,61336000.0,47.0,14413600.0,0.0,0.0
2012-03-14,4502280000.0,1165018000.0,168100000.0,59777900.0,201.0,24515300.0,0.0,0.0
2012-03-15,4271650000.0,1034944400.0,177600000.0,35060300.0,405.0,14154000.0,0.0,0.0
2012-03-16,5163950000.0,1830036200.0,163000000.0,36520100.0,317.0,13427200.0,0.0,0.0
2012-03-19,3932570000.0,951065300.0,135100000.0,30002500.0,462.0,14011400.0,0.0,0.0
2012-03-20,3695280000.0,978545300.0,,53828200.0,250.0,9443800.0,0.0,0.0
2012-03-21,3573590000.0,907211300.0,149900000.0,49696000.0,546.0,10242000.0,0.0,0.0
2012-03-22,3740590000.0,883155700.0,146900000.0,73056000.0,321.0,8009800.0,0.0,0.0
2012-03-23,3472950000.0,848516900.0,121600000.0,31693200.0,76.0,8465300.0,0.0,0.0
2012-03-26,3576950000.0,722858600.0,126600000.0,67482700.0,84.0,8118600.0,0.0,0.0
2012-03-27,3513640000.0,1257297400.0,161100000.0,35627500.0,100.0,6972300.0,0.0,0.0
2012-03-28,3892800000.0,931498400.0,141100000.0,55592200.0,193107.0,7886000.0,0.0,0.0
2012-03-29,3832000000.0,1084172100.0,149300000.0,53897700.0,47342.0,7692900.0,0.0,0.0
2012-03-30,3676890000.0,990170000.0,137400000.0,48514500.0,9825.0,9467500.0,0.0,0.0
2012-04-02,3572010000.0,886248600.0,151900000.0,62056300.0,2531.0,8944000.0,0.0,0.0
2012-04-03,3822090000.0,896434000.0,112400000.0,58379300.0,1165.0,14774300.0,0.0,0.0
2012-04-04,3938290000.0,1174203100.0,147800000.0,49766700.0,1122.0,10095600.0,0.0,0.0
2012-04-05,3303740000.0,905682000.0,165100000.0,45579600.0,289.0,6364100.0,0.0,0.0
2012-04-06,,,118400000.0,,,,0.0,0.0
2012-04-09,3468980000.0,,111600000.0,42343200.0,158.0,14374600.0,0.0,0.0
2012-04-10,4631730000.0,1008933700.0,134800000.0,81350300.0,350.0,14421300.0,0.0,0.0
2012-04-11,3743040000.0,1132327600.0,155800000.0,45581000.0,426.0,8713000.0,0.0,0.0
2012-04-12,3618280000.0,1115210000.0,134700000.0,64008500.0,1309.0,9008500.0,0.0,0.0
2012-04-13,3631160000.0,830223000.0,171400000.0,64221100.0,220.0,8607700.0,0.0,0.0
2012-04-16,3574780000.0,1101926600.0,113000000.0,62839600.0,717.0,7735000.0,0.0,0.0
2012-04-17,3456200000.0,856433000.0,109200000.0,51806300.0,69.0,5398600.0,0.0,0.0
2012-04-18,3463140000.0,873962600.0,116800000.0,40456400.0,273.0,4074400.0,0.0,0.0
2012-04-19,4180020000.0,958392100.0,118800000.0,42080500.0,77.0,5374300.0,0.0,0.0
2012-04-20,3833320000.0,847833800.0,109800000.0,43456900.0,54.0,5043300.0,0.0,0.0
2012-04-23,3654860000.0,777185500.0,101500000.0,63093800.0,226.0,5170100.0,0.0,0.0
2012-04-24,3617100000.0,807899200.0,106400000.0,50567200.0,123.0,4336600.0,0.0,0.0
2012-04-25,3998430000.0,859133200.0,97500000.0,45739900.0,82.0,8859500.0,0.0,0.0
2012-04-26,4034700000.0,879956100.0,104900000.0,35715200.0,280.0,5133000.0,0.0,0.0
2012-04-27,3645830000.0,812249700.0,165500000.0,40038100.0,236.0,3112900.0,0.0,0.0
2012-04-30,3574010000.0,784967000.0,,39795800.0,36.0,4198400.0,0.0,0.0
2012-05-01,3807950000.0,653605400.0,117900000.0,37657900.0,25.0,7214300.0,0.0,0.0
2012-05-02,3803860000.0,962324800.0,94500000.0,35379800.0,50.0,3565700.0,0.0,0.0
2012-05-03,4004910000.0,788566200.0,,45671000.0,78.0,3522900.0,0.0,0.0
2012-05-04,3975140000.0,1013188100.0,,58478500.0,68.0,6367300.0,0.0,0.0
2012-05-07,3559390000.0,,133000000.0,44100000.0,21.0,3228200.0,0.0,0.0
2012-05-08,4261670000.0,1052975800.0,112400000.0,66820200.0,154.0,6051600.0,0.0,0.0
2012-05-09,4288540000.0,1006218000.0,131600000.0,86829800.0,30.0,5828900.0,0.0,0.0
2012-05-10,3727990000.0,847647600.0,141500000.0,48337700.0,6.0,6300000.0,0.0,0.0
2012-05-11,3869070000.0,772576800.0,143400000.0,56290000.0,6.0,5234300.0,0.0,0.0
2012-05-14,3688120000.0,883929300.0,112700000.0,63048400.0,5.0,8789400.0,0.0,0.0
2012-05-15,4114040000.0,876368200.0,144900000.0,61529000.0,28.0,6766400.0,0.0,0.0
2012-05-16,4280420000.0,1026459500.0,145300000.0,82693600.0,26.0,6462300.0,0.0,0.0
2012-05-17,4664280000.0,894671500.0,160100000.0,74320200.0,51.0,14863400.0,0.0,0.0
2012-05-18,4512470000.0,1225450800.0,155100000.0,75155600.0,26.0,10137700.0,0.0,0.0
2012-05-21,3786750000.0,914314900.0,110800000.0,62509500.0,32.0,9583500.0,0.0,0.0
2012-05-22,4123680000.0,931864300.0,111000000.0,52847900.0,27.0,12475500.0,0.0,0.0
2012-05-23,4108330000.0,997826100.0,142700000.0,72030300.0,6.0,11744900.0,0.0,0.0
2012-05-24,3937670000.0,737282500.0,134200000.0,57707700.0,23.0,10256200.0,0.0,0.0
2012-05-25,2872660000.0,734363700.0,113600000.0,47685000.0,7.0,4723600.0,0.0,0.0
2012-05-28,,,97000000.0,,,,0.0,0.0
2012-05-29,3441640000.0,729588100.0,129700000.0,71172100.0,259050.0,5874100.0,0.0,0.0
2012-05-30,3534290000.0,863484700.0,119000000.0,80092500.0,79887.0,17170800.0,0.0,0.0
2012-05-31,4557620000.0,1398519800.0,162800000.0,66528900.0,5901.0,31174500.0,0.0,0.0
2012-06-01,4669350000.0,1056087800.0,125200000.0,79955400.0,2820.0,23526000.0,0.0,0.0
2012-06-04,4011960000.0,,126800000.0,57106800.0,2134.0,11681200.0,0.0,0.0
2012-06-05,3403230000.0,,136900000.0,58858400.0,604.0,12482800.0,0.0,0.0
2012-06-06,4268360000.0,1098347700.0,160100000.0,55300800.0,419.0,20806700.0,0.0,0.0
2012-06-07,4258140000.0,1030125200.0,127300000.0,49633200.0,1200.0,18898200.0,0.0,0.0
2012-06-08,3497190000.0,916402400.0,182900000.0,39729500.0,157.0,11239600.0,0.0,0.0
2012-06-11,3537530000.0,950512200.0,108900000.0,51800800.0,129.0,10693800.0,0.0,0.0
2012-06-12,3442920000.0,890749100.0,113200000.0,54033500.0,523.0,10921700.0,0.0,0.0
2012-06-13,3506510000.0,831010500.0,101600000.0,43926900.0,655.0,11100000.0,0.0,0.0
2012-06-14,3687720000.0,985630700.0,101600000.0,46464200.0,493.0,7688200.0,0.0,0.0
2012-06-15,4401570000.0,2307095100.0,106700000.0,63027500.0,1015.0,6421400.0,0.0,0.0
2012-06-18,3259430000.0,879532400.0,109800000.0,37552500.0,246.0,6698400.0,0.0,0.0
2012-06-19,3815350000.0,816800600.0,99200000.0,50142100.0,32.0,8227900.0,0.0,0.0
2012-06-20,3695700000.0,903447000.0,114100000.0,58814400.0,140.0,13720300.0,0.0,0.0
2012-06-21,4094470000.0,785237400.0,132500000.0,58815500.0,29.0,9776600.0,0.0,0.0
2012-06-22,5271490000.0,677911200.0,113300000.0,33162400.0,16.0,7830400.0,0.0,0.0
2012-06-25,3501820000.0,716161000.0,92800000.0,44292700.0,32.0,6113800.0,0.0,0.0
2012-06-26,3412940000.0,631700600.0,127500000.0,35913100.0,104.0,5359700.0,0.0,0.0
2012-06-27,3286910000.0,678486600.0,106000000.0,28255200.0,220.0,5860700.0,0.0,0.0
2012-06-28,3969370000.0,1027922600.0,118500000.0,34183500.0,133.0,5257800.0,0.0,0.0
2012-06-29,4590480000.0,1061581800.0,143900000.0,78076300.0,61.0,8881900.0,0.0,0.0
2012-07-02,3301650000.0,696936400.0,99700000.0,38509900.0,35.0,7818500.0,0.0,0.0
2012-07-03,2116390000.0,795293400.0,121000000.0,36099700.0,44.0,5773100.0,0.0,0.0
2012-07-04,,445463400.0,105600000.0,,,,0.0,0.0
2012-07-05,3041520000.0,766719300.0,97100000.0,33512700.0,27.0,5974700.0,0.0,0.0
2012-07-06,2745140000.0,602832000.0,108200000.0,49424200.0,15.0,5818300.0,0.0,0.0
2012-07-09,2904860000.0,682352500.0,92100000.0,34530600.0,5.0,5647000.0,0.0,0.0
2012-07-10,3470600000.0,607970100.0,108300000.0,48650000.0,12.0,4288000.0,0.0,0.0
2012-07-11,3426290000.0,606669000.0,98000000.0,37130100.0,12.0,5960900.0,0.0,0.0
2012-07-12,3654440000.0,667049300.0,141800000.0,45106800.0,44.0,6421000.0,0.0,0.0
2012-07-13,3212930000.0,609268500.0,122800000.0,37182200.0,26.0,4175300.0,0.0,0.0
2012-07-16,2862720000.0,569289800.0,,26278800.0,7.0,5283500.0,0.0,0.0
2012-07-17,3566680000.0,602763200.0,112000000.0,40019400.0,27.0,5590900.0,0.0,0.0
2012-07-18,3642630000.0,669962500.0,119000000.0,47417000.0,30.0,4011000.0,0.0,0.0
2012-07-19,4043360000.0,711475200.0,113200000.0,44699700.0,60.0,5246300.0,0.0,0.0
2012-07-20,3925020000.0,961834500.0,116900000.0,43769200.0,5.0,6365900.0,0.0,0.0
2012-07-23,3717180000.0,691607200.0,103300000.0,55593300.0,4.0,6141100.0,0.0,0.0
2012-07-24,3891290000.0,551196900.0,126200000.0,46775500.0,9.0,6748800.0,0.0,0.0
2012-07-25,3719170000.0,621394800.0,137400000.0,34494400.0,12.0,5328000.0,0.0,0.0
2012-07-26,4429300000.0,817687800.0,153400000.0,50710800.0,7.0,6606200.0,0.0,0.0
2012-07-27,4399010000.0,732786100.0,129100000.0,50860600.0,197976.0,14685100.0,0.0,0.0
2012-07-30,3212060000.0,648632900.0,112000000.0,41406700.0,52890.0,6025300.0,0.0,0.0
2012-07-31,3821570000.0,645790800.0,140300000.0,58788800.0,6281.0,7448600.0,0.0,0.0
2012-08-01,4440920000.0,554180400.0,123200000.0,49853100.0,3530.0,7972000.0,0.0,0.0
2012-08-02,4193740000.0,805200700.0,127000000.0,50858700.0,933.0,7972000.0,0.0,0.0
2012-08-03,3751170000.0,748571600.0,141700000.0,60512600.0,676.0,9084800.0,0.0,0.0
2012-08-06,3122050000.0,613098000.0,113000000.0,37181300.0,662.0,3673600.0,0.0,0.0
2012-08-07,3682490000.0,779689000.0,109300000.0,43260000.0,449.0,6613600.0,0.0,0.0
2012-08-08,3221790000.0,588922600.0,162300000.0,36569300.0,341.0,7250700.0,0.0,0.0
2012-08-09,3119610000.0,741075800.0,151200000.0,34528300.0,433.0,7553500.0,0.0,0.0
2012-08-10,2767980000.0,466836800.0,120000000.0,32246700.0,1219.0,4670500.0,0.0,0.0
2012-08-13,2499990000.0,410230200.0,72100000.0,40396800.0,402.0,3543700.0,0.0,0.0
2012-08-14,2930900000.0,627904000.0,117500000.0,26731300.0,910.0,7994000.0,0.0,0.0
2012-08-15,2655750000.0,560382800.0,104400000.0,18836100.0,280.0,11191000.0,0.0,0.0
2012-08-16,3114100000.0,587033800.0,115300000.0,37695800.0,199.0,13240000.0,0.0,0.0
2012-08-17,2922990000.0,731769500.0,132500000.0,46358100.0,249.0,6341100.0,0.0,0.0
2012-08-20,2766320000.0,692842000.0,91300000.0,28711200.0,68.0,4427100.0,0.0,0.0
2012-08-21,3282950000.0,501843600.0,84200000.0,27937400.0,258.0,9532700.0,0.0,0.0
2012-08-22,3062690000.0,535193100.0,85900000.0,36551000.0,37.0,11384400.0,0.0,0.0
2012-08-23,3008240000.0,636105200.0,102800000.0,39512000.0,141.0,7139100.0,0.0,0.0
2012-08-24,2598790000.0,487763900.0,85700000.0,34421500.0,24.0,5001400.0,0.0,0.0
2012-08-27,2472500000.0,,79500000.0,23179600.0,42.0,3906100.0,0.0,0.0
2012-08-28,2629090000.0,524544700.0,124000000.0,24377800.0,51.0,3412600.0,0.0,0.0
2012-08-29,2571220000.0,523480600.0,107500000.0,31372600.0,403.0,3762700.0,0.0,0.0
2012-08-30,2530280000.0,479116800.0,98300000.0,36609900.0,418.0,3886400.0,0.0,0.0
2012-08-31,2938250000.0,851664900.0,122800000.0,41552000.0,58.0,9192600.0,0.0,0.0
2012-09-03,,394561500.0,123400000.0,,,,0.0,0.0
2012-09-04,3200310000.0,628708300.0,110800000.0,32627400.0,43.0,6009300.0,0.0,0.0
2012-09-05,3389110000.0,737252900.0,111700000.0,33041200.0,82.0,3466700.0,0.0,0.0
2012-09-06,3952870000.0,1097422200.0,119100000.0,47868700.0,39.0,6505100.0,0.0,0.0
2012-09-07,3717620000.0,1271438400.0,157100000.0,59898600.0,109.0,7335300.0,0.0,0.0
2012-09-10,3223670000.0,672891000.0,111800000.0,37361500.0,14.0,4912100.0,0.0,0.0
2012-09-11,3509630000.0,779957800.0,95400000.0,32692200.0,2.0,3523300.0,0.0,0.0
2012-09-12,3641200000.0,1101683900.0,116100000.0,44014400.0,15.0,7040900.0,0.0,0.0
2012-09-13,4606550000.0,819530100.0,95000000.0,95670600.0,33.0,12280200.0,0.0,0.0
2012-09-14,5041990000.0,1506216700.0,198000000.0,85091000.0,25.0,16871600.0,0.0,0.0
2012-09-17,3482430000.0,691683900.0,,47652400.0,54.0,5573300.0,0.0,0.0
2012-09-18,3377390000.0,802597700.0,137600000.0,37259800.0,13.0,5366200.0,0.0,0.0
2012-09-19,3451360000.0,704137700.0,157200000.0,39322800.0,27.0,5903300.0,0.0,0.0
2012-09-20,3382520000.0,656511300.0,144600000.0,46217400.0,17.0,4604200.0,0.0,0.0
2012-09-21,4833870000.0,1202461200.0,121700000.0,49929300.0,10.0,4144300.0,0.0,0.0
2012-09-24,3008920000.0,736974100.0,105900000.0,29068900.0,4.0,3627400.0,0.0,0.0
2012-09-25,3739900000.0,737347700.0,128400000.0,49642600.0,5.0,5893500.0,0.0,0.0
2012-09-26,3565380000.0,685626300.0,109300000.0,44745200.0,15237.0,7193400.0,0.0,0.0
2012-09-27,3150330000.0,545045200.0,124700000.0,40566600.0,6989.0,5147700.0,0.0,0.0
2012-09-28,3509230000.0,745469400.0,135600000.0,55360900.0,2839.0,7173400.0,0.0,0.0
2012-10-01,3505080000.0,690293800.0,99100000.0,40299700.0,816.0,4842600.0,0.0,0.0
2012-10-02,3321790000.0,704898700.0,98200000.0,36829800.0,94.0,3540100.0,0.0,0.0
2012-10-03,3531640000.0,606196800.0,103500000.0,41571300.0,134.0,3800900.0,0.0,0.0
2012-10-04,3615860000.0,817156300.0,123500000.0,44450900.0,199.0,6214800.0,0.0,0.0
2012-10-05,3172940000.0,883077400.0,112100000.0,53557500.0,257.0,8340700.0,0.0,0.0
2012-10-08,2328720000.0,492224100.0,,33006200.0,33.0,1568400.0,0.0,0.0
2012-10-09,3216320000.0,574468400.0,124400000.0,44369700.0,24.0,4752700.0,0.0,0.0
2012-10-10,3225060000.0,681615400.0,122300000.0,51701800.0,29.0,5429800.0,0.0,0.0
2012-10-11,3672540000.0,693356400.0,132900000.0,41911800.0,30.0,5194100.0,0.0,0.0
2012-10-12,3134750000.0,888088200.0,139400000.0,35969600.0,84.0,4934900.0,0.0,0.0
2012-10-15,3483810000.0,695435700.0,126900000.0,35889600.0,108.0,3036100.0,0.0,0.0
2012-10-16,3568770000.0,877624500.0,119800000.0,54306500.0,15.0,5398700.0,0.0,0.0
2012-10-17,3655320000.0,903398900.0,139700000.0,58925200.0,36.0,6932500.0,0.0,0.0
2012-10-18,3880030000.0,869993300.0,165000000.0,48731300.0,27.0,8558600.0,0.0,0.0
2012-10-19,3875170000.0,829321100.0,134700000.0,49582400.0,70.0,7616700.0,0.0,0.0
2012-10-22,3216220000.0,540270400.0,118300000.0,42518400.0,12.0,6910600.0,0.0,0.0
2012-10-23,3587670000.0,654156800.0,116300000.0,58436700.0,75.0,5760600.0,0.0,0.0
2012-10-24,3385970000.0,953707400.0,133000000.0,35063000.0,27.0,6824500.0,0.0,0.0
2012-10-25,3512640000.0,654435200.0,115600000.0,41000200.0,33.0,5292500.0,0.0,0.0
2012-10-26,3284910000.0,622849800.0,132100000.0,36208200.0,77.0,5889400.0,0.0,0.0
2012-10-29,,432888800.0,97300000.0,,,,0.0,0.0
2012-10-30,,403992400.0,149200000.0,,,,0.0,0.0
2012-10-31,3577110000.0,874664200.0,135500000.0,58457500.0,64.0,5025600.0,0.0,0.0
2012-11-01,3929890000.0,1042591700.0,140600000.0,63484700.0,24.0,3659700.0,0.0,0.0
2012-11-02,3732480000.0,855128600.0,137900000.0,53942400.0,50.0,3527800.0,0.0,0.0
2012-11-05,2921040000.0,565871300.0,101400000.0,33477200.0,7.0,2935700.0,0.0,0.0
2012-11-06,3306970000.0,774672800.0,104700000.0,48097800.0,47.0,4484600.0,0.0,0.0
2012-11-07,4356490000.0,922666000.0,130900000.0,65258900.0,42.0,10071000.0,0.0,0.0
2012-11-08,3779520000.0,729278400.0,106500000.0,73473600.0,34.0,8579500.0,0.0,0.0
2012-11-09,3647350000.0,708900000.0,104000000.0,60594400.0,6.0,5036900.0,0.0,0.0
2012-11-12,2567540000.0,654357700.0,86300000.0,43640500.0,6.0,2072200.0,0.0,0.0
