Date,^GSPC,^FTSE,^N225,EEM,GC=F,TLT,GBPUSD=X,JPY=X
2019-04-10,2888.2099609375,7421.89990234375,21687.5703125,38.42170715332031,1309.0999755859375,105.68461608886719,1.305721640586853,111.1050033569336
2019-04-11,2888.320068359375,7418.0,21711.380859375,38.0074577331543,1288.5999755859375,105.06383514404297,1.3099292516708374,110.98500061035156
2019-04-12,2907.409912109375,7437.10009765625,21870.560546875,38.28361892700195,1290.5999755859375,104.31547546386719,1.3056023120880127,111.62100219726562
2019-04-15,2905.580078125,7436.89990234375,22169.109375,38.08513259887695,1286.800048828125,104.57911682128906,1.3083868026733398,112.02799987792969
2019-04-16,2907.06005859375,7469.89990234375,22221.66015625,38.36992263793945,1272.5999755859375,103.92432403564453,1.3102725744247437,111.94300079345703
2019-04-17,2900.449951171875,7471.2998046875,22277.970703125,38.482112884521484,1272.199951171875,103.96686553955078,1.3046314716339111,111.99299621582031
2019-04-18,2905.030029296875,7459.89990234375,22090.119140625,38.45623016357422,1271.9000244140625,104.51106262207031,1.3039339780807495,112.03600311279297
2019-04-19,,,22200.560546875,,,,1.2994438409805298,111.98899841308594
2019-04-22,2907.969970703125,,22217.900390625,38.20594787597656,1273.5,104.00933837890625,1.299376368522644,111.91000366210938
2019-04-23,2933.679931640625,7523.10009765625,22259.740234375,38.2922477722168,1269.300048828125,104.23043060302734,1.2981449365615845,111.92900085449219
2019-04-24,2927.25,7471.7998046875,22200.0,37.774436950683594,1275.5,105.08086395263672,1.2938116788864136,111.87699890136719
2019-04-25,2926.169921875,7434.10009765625,22307.580078125,37.72264862060547,1275.800048828125,104.92774963378906,1.2904890775680542,112.12999725341797
2019-04-26,2939.8798828125,7428.2001953125,22258.73046875,37.8693733215332,1284.9000244140625,105.28491973876953,1.289607048034668,111.53900146484375
